gene,ps,mrca_name
MARCHF10,14,Amniota: 340 MYA
PKP2,14,Amniota: 340 MYA
TMEM62,14,Amniota: 340 MYA
TRA2A,14,Amniota: 340 MYA
GARIN5A,14,Amniota: 340 MYA
RSRC1,14,Amniota: 340 MYA
EMC4,14,Amniota: 340 MYA
CLIP2,14,Amniota: 340 MYA
TNFRSF1A,14,Amniota: 340 MYA
RMDN1,14,Amniota: 340 MYA
MALL,14,Amniota: 340 MYA
RBFOX1,14,Amniota: 340 MYA
SMARCAD1,14,Amniota: 340 MYA
ZFAND2B,14,Amniota: 340 MYA
GALNT3,14,Amniota: 340 MYA
LPCAT3,14,Amniota: 340 MYA
RAPGEF3,14,Amniota: 340 MYA
HVCN1,14,Amniota: 340 MYA
KLRF1,14,Amniota: 340 MYA
SCGN,14,Amniota: 340 MYA
ANP32E,14,Amniota: 340 MYA
BACH1,14,Amniota: 340 MYA
RPL41,14,Amniota: 340 MYA
TRPV3,14,Amniota: 340 MYA
KLRF1,14,Amniota: 340 MYA
KLRF1,14,Amniota: 340 MYA
LOC730098,14,Amniota: 340 MYA
LOC730098,14,Amniota: 340 MYA
RORA,14,Amniota: 340 MYA
RNF10,14,Amniota: 340 MYA
ANGEL1,14,Amniota: 340 MYA
ADGRG1,14,Amniota: 340 MYA
PGS1,14,Amniota: 340 MYA
ARHGEF15,14,Amniota: 340 MYA
NOL3,14,Amniota: 340 MYA
SF3B2,14,Amniota: 340 MYA
NPY1R,14,Amniota: 340 MYA
RECQL5,14,Amniota: 340 MYA
ZNF345,14,Amniota: 340 MYA
SRRM3,14,Amniota: 340 MYA
LAIR1,14,Amniota: 340 MYA
GOLGA8O,14,Amniota: 340 MYA
PRTG,14,Amniota: 340 MYA
TTC1,14,Amniota: 340 MYA
TFPI,14,Amniota: 340 MYA
SMARCD2,14,Amniota: 340 MYA
CREM,14,Amniota: 340 MYA
FKTN,14,Amniota: 340 MYA
SHISA5,14,Amniota: 340 MYA
HYAL4,14,Amniota: 340 MYA
ZNF714,14,Amniota: 340 MYA
SEC14L3,14,Amniota: 340 MYA
FHL1,14,Amniota: 340 MYA
SF1,14,Amniota: 340 MYA
RNF216,14,Amniota: 340 MYA
RHCE,14,Amniota: 340 MYA
ADGRG1,14,Amniota: 340 MYA
CD7,14,Amniota: 340 MYA
ZNF98,14,Amniota: 340 MYA
ZNF208,14,Amniota: 340 MYA
DGCR6,14,Amniota: 340 MYA
GLRB,14,Amniota: 340 MYA
COMMD7,14,Amniota: 340 MYA
DSCAML1,14,Amniota: 340 MYA
SIPA1,14,Amniota: 340 MYA
VWA3A,14,Amniota: 340 MYA
NUDT6,14,Amniota: 340 MYA
CCDC117,14,Amniota: 340 MYA
ADGRG1,14,Amniota: 340 MYA
CLEC3A,14,Amniota: 340 MYA
RNH1,15,Mammalia: 310 MYA
CLN3,15,Mammalia: 310 MYA
IL2RA,15,Mammalia: 310 MYA
LGALS9C,15,Mammalia: 310 MYA
ACVRL1,15,Mammalia: 310 MYA
LYNX1-SLURP2,15,Mammalia: 310 MYA
ST3GAL5,15,Mammalia: 310 MYA
VPS8,15,Mammalia: 310 MYA
AKIP1,15,Mammalia: 310 MYA
IL17RC,15,Mammalia: 310 MYA
TROAP,15,Mammalia: 310 MYA
NLRP2,15,Mammalia: 310 MYA
PSEN1,15,Mammalia: 310 MYA
AGER,15,Mammalia: 310 MYA
LY6G6C,15,Mammalia: 310 MYA
DNAJA3,15,Mammalia: 310 MYA
PEX13,15,Mammalia: 310 MYA
TARS1,15,Mammalia: 310 MYA
HLA-C,15,Mammalia: 310 MYA
KRT23,15,Mammalia: 310 MYA
PEX13,15,Mammalia: 310 MYA
ACD,15,Mammalia: 310 MYA
TLX2,15,Mammalia: 310 MYA
CCDC196,15,Mammalia: 310 MYA
NLRP2,15,Mammalia: 310 MYA
CDK10,15,Mammalia: 310 MYA
DNAJA3,15,Mammalia: 310 MYA
GLI2,15,Mammalia: 310 MYA
HLA-B,15,Mammalia: 310 MYA
INPP5D,15,Mammalia: 310 MYA
ATP9B,15,Mammalia: 310 MYA
HEMK1,15,Mammalia: 310 MYA
TRIM29,15,Mammalia: 310 MYA
COG4,15,Mammalia: 310 MYA
LAIR2,15,Mammalia: 310 MYA
AGER,15,Mammalia: 310 MYA
MARS1,15,Mammalia: 310 MYA
DNAJA3,15,Mammalia: 310 MYA
AMPD2,15,Mammalia: 310 MYA
NLRP2,15,Mammalia: 310 MYA
PTTG1IP,15,Mammalia: 310 MYA
ERMN,15,Mammalia: 310 MYA
NLRP2,15,Mammalia: 310 MYA
AGER,15,Mammalia: 310 MYA
LAIR2,15,Mammalia: 310 MYA
KIR2DL4,15,Mammalia: 310 MYA
NLRP2,15,Mammalia: 310 MYA
CD300A,15,Mammalia: 310 MYA
CDK10,15,Mammalia: 310 MYA
COQ8B,15,Mammalia: 310 MYA
PSEN1,15,Mammalia: 310 MYA
MDM2,15,Mammalia: 310 MYA
LRWD1,15,Mammalia: 310 MYA
CDHR5,15,Mammalia: 310 MYA
NLRP1,15,Mammalia: 310 MYA
KIR2DL4,15,Mammalia: 310 MYA
PEX13,15,Mammalia: 310 MYA
GARNL3,15,Mammalia: 310 MYA
HAVCR2,15,Mammalia: 310 MYA
STAG3,15,Mammalia: 310 MYA
IL10RA,15,Mammalia: 310 MYA
SSUH2,15,Mammalia: 310 MYA
MS4A6A,15,Mammalia: 310 MYA
CD44,15,Mammalia: 310 MYA
AEBP1,15,Mammalia: 310 MYA
ZNF213,15,Mammalia: 310 MYA
CAPN12,15,Mammalia: 310 MYA
MTERF3,15,Mammalia: 310 MYA
SERF1B,15,Mammalia: 310 MYA
SPATA7,15,Mammalia: 310 MYA
LRRC49,15,Mammalia: 310 MYA
COPRS,15,Mammalia: 310 MYA
CDV3,15,Mammalia: 310 MYA
ZNF766,15,Mammalia: 310 MYA
PLD3,15,Mammalia: 310 MYA
LDLRAD4,15,Mammalia: 310 MYA
ERMN,15,Mammalia: 310 MYA
BCL2L12,15,Mammalia: 310 MYA
AKT1S1,15,Mammalia: 310 MYA
TOR3A,15,Mammalia: 310 MYA
ZNF875,15,Mammalia: 310 MYA
RNF227,15,Mammalia: 310 MYA
INO80C,15,Mammalia: 310 MYA
LIFR,15,Mammalia: 310 MYA
KRTAP9-2,15,Mammalia: 310 MYA
CCDC69,15,Mammalia: 310 MYA
SLC25A39,15,Mammalia: 310 MYA
OLFML1,15,Mammalia: 310 MYA
COQ8B,15,Mammalia: 310 MYA
PLEKHN1,15,Mammalia: 310 MYA
GBF1,15,Mammalia: 310 MYA
NA,15,Mammalia: 310 MYA
LCOR,15,Mammalia: 310 MYA
CCDC196,15,Mammalia: 310 MYA
C4orf36,15,Mammalia: 310 MYA
AQP7,15,Mammalia: 310 MYA
C16orf90,15,Mammalia: 310 MYA
CARD10,15,Mammalia: 310 MYA
AHCTF1,15,Mammalia: 310 MYA
DGKZ,15,Mammalia: 310 MYA
KIF12,15,Mammalia: 310 MYA
SLC34A1,15,Mammalia: 310 MYA
POLR3F,15,Mammalia: 310 MYA
KRTAP5-4,15,Mammalia: 310 MYA
USHBP1,15,Mammalia: 310 MYA
PDPN,15,Mammalia: 310 MYA
MAP3K6,15,Mammalia: 310 MYA
KLHL5,15,Mammalia: 310 MYA
ZNF646,15,Mammalia: 310 MYA
FAM133B,15,Mammalia: 310 MYA
IDH3A,15,Mammalia: 310 MYA
STAG3,15,Mammalia: 310 MYA
TERF2,15,Mammalia: 310 MYA
ATF1,15,Mammalia: 310 MYA
ZNF205,15,Mammalia: 310 MYA
CXCL16,15,Mammalia: 310 MYA
SPAG5,15,Mammalia: 310 MYA
CDH3,15,Mammalia: 310 MYA
FAM13C,15,Mammalia: 310 MYA
NDUFB11,15,Mammalia: 310 MYA
ENPP3,15,Mammalia: 310 MYA
UBE2U,15,Mammalia: 310 MYA
B4GALNT1,15,Mammalia: 310 MYA
MS4A6E,15,Mammalia: 310 MYA
ACADM,15,Mammalia: 310 MYA
C12orf65,15,Mammalia: 310 MYA
PRRT4,15,Mammalia: 310 MYA
RBMS2,15,Mammalia: 310 MYA
ZNF638,15,Mammalia: 310 MYA
MOG,15,Mammalia: 310 MYA
TNFRSF9,15,Mammalia: 310 MYA
CCNQ,15,Mammalia: 310 MYA
HSD11B1L,15,Mammalia: 310 MYA
ATF1,15,Mammalia: 310 MYA
PRR14,15,Mammalia: 310 MYA
FAM114A2,15,Mammalia: 310 MYA
IL4R,15,Mammalia: 310 MYA
PTPN18,15,Mammalia: 310 MYA
NDUFB11,15,Mammalia: 310 MYA
ACAP3,15,Mammalia: 310 MYA
CYP21A2,15,Mammalia: 310 MYA
IPO4,15,Mammalia: 310 MYA
ASPH,15,Mammalia: 310 MYA
CCDC196,15,Mammalia: 310 MYA
SP110,15,Mammalia: 310 MYA
ATP9B,15,Mammalia: 310 MYA
FAM114A2,15,Mammalia: 310 MYA
ALDH16A1,15,Mammalia: 310 MYA
SHKBP1,15,Mammalia: 310 MYA
FLYWCH1,15,Mammalia: 310 MYA
POC5,15,Mammalia: 310 MYA
NDRG1,15,Mammalia: 310 MYA
C4orf36,15,Mammalia: 310 MYA
ZNF641,15,Mammalia: 310 MYA
PNKD,15,Mammalia: 310 MYA
N4BP2,15,Mammalia: 310 MYA
FAM229A,15,Mammalia: 310 MYA
CTDSPL,15,Mammalia: 310 MYA
TEP1,15,Mammalia: 310 MYA
CD14,15,Mammalia: 310 MYA
LOC400499,15,Mammalia: 310 MYA
MAN2B1,15,Mammalia: 310 MYA
NECTIN2,15,Mammalia: 310 MYA
PCCA,15,Mammalia: 310 MYA
OLFML1,15,Mammalia: 310 MYA
ARHGAP17,15,Mammalia: 310 MYA
COQ8B,15,Mammalia: 310 MYA
SAXO5,15,Mammalia: 310 MYA
ARPP21,15,Mammalia: 310 MYA
CLEC1A,15,Mammalia: 310 MYA
STAB2,15,Mammalia: 310 MYA
IL12RB1,15,Mammalia: 310 MYA
GLYAT,15,Mammalia: 310 MYA
YARS1,15,Mammalia: 310 MYA
TRIM65,15,Mammalia: 310 MYA
PLAUR,15,Mammalia: 310 MYA
NLRP1,15,Mammalia: 310 MYA
SNX17,15,Mammalia: 310 MYA
CYP27A1,15,Mammalia: 310 MYA
TCF7,15,Mammalia: 310 MYA
RIN1,15,Mammalia: 310 MYA
ZNF787,15,Mammalia: 310 MYA
CCHCR1,15,Mammalia: 310 MYA
UNKL,15,Mammalia: 310 MYA
NA,15,Mammalia: 310 MYA
ANKRD11,15,Mammalia: 310 MYA
CD44,15,Mammalia: 310 MYA
CNOT2,15,Mammalia: 310 MYA
AKAP8L,15,Mammalia: 310 MYA
LMBR1L,15,Mammalia: 310 MYA
SP4,15,Mammalia: 310 MYA
TMEM219,15,Mammalia: 310 MYA
FCGRT,15,Mammalia: 310 MYA
SYNJ2BP-COX16,15,Mammalia: 310 MYA
NDUFB11,15,Mammalia: 310 MYA
RAB17,15,Mammalia: 310 MYA
GCFC2,15,Mammalia: 310 MYA
SIGLEC11,15,Mammalia: 310 MYA
THTPA,15,Mammalia: 310 MYA
ZNF638,15,Mammalia: 310 MYA
GABRA1,15,Mammalia: 310 MYA
GPR160,15,Mammalia: 310 MYA
PFKFB2,15,Mammalia: 310 MYA
CARMIL2,15,Mammalia: 310 MYA
DPH2,15,Mammalia: 310 MYA
NDRG2,15,Mammalia: 310 MYA
TOR1AIP1,15,Mammalia: 310 MYA
TSGA13,15,Mammalia: 310 MYA
TOR1AIP1,15,Mammalia: 310 MYA
IL17RC,15,Mammalia: 310 MYA
IRF8,15,Mammalia: 310 MYA
SLC26A8,15,Mammalia: 310 MYA
SLC7A7,15,Mammalia: 310 MYA
CABYR,15,Mammalia: 310 MYA
DDX4,15,Mammalia: 310 MYA
SPATA7,15,Mammalia: 310 MYA
APOC2,15,Mammalia: 310 MYA
LAD1,15,Mammalia: 310 MYA
RUBCNL,15,Mammalia: 310 MYA
MXRA7,15,Mammalia: 310 MYA
CCDC196,15,Mammalia: 310 MYA
SPATS2L,15,Mammalia: 310 MYA
TUBB4A,15,Mammalia: 310 MYA
GLS2,15,Mammalia: 310 MYA
PPP1R15A,15,Mammalia: 310 MYA
USHBP1,15,Mammalia: 310 MYA
NLRP1,15,Mammalia: 310 MYA
PRRT4,15,Mammalia: 310 MYA
NA,15,Mammalia: 310 MYA
SHLD1,15,Mammalia: 310 MYA
RUBCNL,15,Mammalia: 310 MYA
PALM3,15,Mammalia: 310 MYA
CCHCR1,15,Mammalia: 310 MYA
TROAP,15,Mammalia: 310 MYA
AHSP,15,Mammalia: 310 MYA
GRAMD2B,15,Mammalia: 310 MYA
LYNX1,15,Mammalia: 310 MYA
MPDU1,15,Mammalia: 310 MYA
ZNF428,15,Mammalia: 310 MYA
ASGR2,15,Mammalia: 310 MYA
TUBB8,15,Mammalia: 310 MYA
HEBP2,15,Mammalia: 310 MYA
RELB,15,Mammalia: 310 MYA
ZNF766,15,Mammalia: 310 MYA
RORA,15,Mammalia: 310 MYA
CCDC17,15,Mammalia: 310 MYA
NLRP1,15,Mammalia: 310 MYA
ALDH3B2,15,Mammalia: 310 MYA
LGALS9B,15,Mammalia: 310 MYA
CKAP2,15,Mammalia: 310 MYA
HNF1A,15,Mammalia: 310 MYA
AKAP8L,15,Mammalia: 310 MYA
C17orf99,15,Mammalia: 310 MYA
MLKL,15,Mammalia: 310 MYA
FAXDC2,15,Mammalia: 310 MYA
PALM3,15,Mammalia: 310 MYA
COG4,15,Mammalia: 310 MYA
IL5,15,Mammalia: 310 MYA
CKAP2,15,Mammalia: 310 MYA
ZNF185,15,Mammalia: 310 MYA
PRR14,15,Mammalia: 310 MYA
DDX4,15,Mammalia: 310 MYA
SEL1L2,15,Mammalia: 310 MYA
RNF31,15,Mammalia: 310 MYA
MOG,15,Mammalia: 310 MYA
PSRC1,15,Mammalia: 310 MYA
GEMIN2,15,Mammalia: 310 MYA
NA,15,Mammalia: 310 MYA
LIPT2,15,Mammalia: 310 MYA
CSF1R,15,Mammalia: 310 MYA
F8,15,Mammalia: 310 MYA
HTD2,15,Mammalia: 310 MYA
LCMT1,15,Mammalia: 310 MYA
CENPI,15,Mammalia: 310 MYA
C1orf141,15,Mammalia: 310 MYA
ARPP21,15,Mammalia: 310 MYA
RUNX1,15,Mammalia: 310 MYA
GARNL3,15,Mammalia: 310 MYA
KIR2DL4,15,Mammalia: 310 MYA
MSR1,15,Mammalia: 310 MYA
MUC6,15,Mammalia: 310 MYA
SEZ6L2,15,Mammalia: 310 MYA
CD177,15,Mammalia: 310 MYA
LAMTOR4,15,Mammalia: 310 MYA
TMEM256-PLSCR3,15,Mammalia: 310 MYA
DKKL1,15,Mammalia: 310 MYA
SERPING1,15,Mammalia: 310 MYA
PSEN2,15,Mammalia: 310 MYA
MTMR14,15,Mammalia: 310 MYA
FAM13C,15,Mammalia: 310 MYA
CD47,15,Mammalia: 310 MYA
CENPT,15,Mammalia: 310 MYA
ABHD14A,15,Mammalia: 310 MYA
CXCL16,15,Mammalia: 310 MYA
ECH1,15,Mammalia: 310 MYA
PDPN,15,Mammalia: 310 MYA
C1orf185,15,Mammalia: 310 MYA
AMPD2,15,Mammalia: 310 MYA
EMD,15,Mammalia: 310 MYA
NLRP1,15,Mammalia: 310 MYA
GSK3A,15,Mammalia: 310 MYA
GBF1,15,Mammalia: 310 MYA
RUBCNL,15,Mammalia: 310 MYA
ITGB2,15,Mammalia: 310 MYA
GPR146,15,Mammalia: 310 MYA
CCHCR1,15,Mammalia: 310 MYA
CCDC196,15,Mammalia: 310 MYA
FLACC1,15,Mammalia: 310 MYA
TCOF1,15,Mammalia: 310 MYA
DNAJC18,15,Mammalia: 310 MYA
RTN3,15,Mammalia: 310 MYA
MYBBP1A,15,Mammalia: 310 MYA
RNF31,15,Mammalia: 310 MYA
RUBCNL,15,Mammalia: 310 MYA
ADGRG1,15,Mammalia: 310 MYA
ZNF875,15,Mammalia: 310 MYA
TRAPPC14,15,Mammalia: 310 MYA
DYRK3,15,Mammalia: 310 MYA
SEZ6,15,Mammalia: 310 MYA
LMBR1,15,Mammalia: 310 MYA
NKG7,15,Mammalia: 310 MYA
SMARCA2,15,Mammalia: 310 MYA
DGLUCY,15,Mammalia: 310 MYA
ZSCAN2,15,Mammalia: 310 MYA
GALNT14,15,Mammalia: 310 MYA
FGFR4,15,Mammalia: 310 MYA
MCEMP1,15,Mammalia: 310 MYA
DNAJC24,15,Mammalia: 310 MYA
GOLM2,15,Mammalia: 310 MYA
LYNX1,15,Mammalia: 310 MYA
CCDC196,15,Mammalia: 310 MYA
HFM1,15,Mammalia: 310 MYA
MS4A2,15,Mammalia: 310 MYA
KCNU1,15,Mammalia: 310 MYA
SKA3,15,Mammalia: 310 MYA
TMEM262,15,Mammalia: 310 MYA
HSPA9,15,Mammalia: 310 MYA
NT5C3B,15,Mammalia: 310 MYA
SLC37A3,15,Mammalia: 310 MYA
SHKBP1,15,Mammalia: 310 MYA
CLN3,15,Mammalia: 310 MYA
LHX6,15,Mammalia: 310 MYA
PPP1R3E,15,Mammalia: 310 MYA
TAS2R1,15,Mammalia: 310 MYA
CARF,15,Mammalia: 310 MYA
KARS1,15,Mammalia: 310 MYA
C17orf99,15,Mammalia: 310 MYA
DKKL1,15,Mammalia: 310 MYA
NA,15,Mammalia: 310 MYA
GLP2R,15,Mammalia: 310 MYA
PPP1R3E,15,Mammalia: 310 MYA
CHP1,15,Mammalia: 310 MYA
PURA,15,Mammalia: 310 MYA
SPC24,15,Mammalia: 310 MYA
CAMK2G,15,Mammalia: 310 MYA
DEAF1,15,Mammalia: 310 MYA
ALB,15,Mammalia: 310 MYA
IL2RA,15,Mammalia: 310 MYA
FOXP3,15,Mammalia: 310 MYA
ZNF18,15,Mammalia: 310 MYA
RTN3,15,Mammalia: 310 MYA
SBSN,15,Mammalia: 310 MYA
POLR3F,15,Mammalia: 310 MYA
MDFI,15,Mammalia: 310 MYA
C6orf136,15,Mammalia: 310 MYA
NAT14,15,Mammalia: 310 MYA
DNMT1,15,Mammalia: 310 MYA
LAT,15,Mammalia: 310 MYA
DDX4,15,Mammalia: 310 MYA
MZF1,15,Mammalia: 310 MYA
PLSCR4,15,Mammalia: 310 MYA
FAM107B,15,Mammalia: 310 MYA
TRAF3IP3,15,Mammalia: 310 MYA
RPS6KA4,15,Mammalia: 310 MYA
ACADM,15,Mammalia: 310 MYA
PRPSAP2,15,Mammalia: 310 MYA
PKMYT1,15,Mammalia: 310 MYA
JPT1,15,Mammalia: 310 MYA
BDH1,15,Mammalia: 310 MYA
PSMD2,15,Mammalia: 310 MYA
LDLRAD4,15,Mammalia: 310 MYA
ST3GAL5,15,Mammalia: 310 MYA
CD37,15,Mammalia: 310 MYA
ENDOV,15,Mammalia: 310 MYA
FLT3LG,15,Mammalia: 310 MYA
CLEC17A,15,Mammalia: 310 MYA
REXO2,15,Mammalia: 310 MYA
ZSCAN30,15,Mammalia: 310 MYA
KRTAP2-1,15,Mammalia: 310 MYA
MALL,15,Mammalia: 310 MYA
NA,15,Mammalia: 310 MYA
HMBS,15,Mammalia: 310 MYA
LAT2,15,Mammalia: 310 MYA
THAP8,15,Mammalia: 310 MYA
ZSCAN30,15,Mammalia: 310 MYA
EML3,15,Mammalia: 310 MYA
MPV17,15,Mammalia: 310 MYA
GOLGA6L4,15,Mammalia: 310 MYA
TARS1,15,Mammalia: 310 MYA
EFEMP1,15,Mammalia: 310 MYA
SPC24,15,Mammalia: 310 MYA
MORC2,15,Mammalia: 310 MYA
DENND3,15,Mammalia: 310 MYA
NA,15,Mammalia: 310 MYA
TGFBR3,15,Mammalia: 310 MYA
ATP9B,15,Mammalia: 310 MYA
KNDC1,15,Mammalia: 310 MYA
TEX35,15,Mammalia: 310 MYA
CFAP74,15,Mammalia: 310 MYA
MOG,15,Mammalia: 310 MYA
DDX4,15,Mammalia: 310 MYA
LAD1,15,Mammalia: 310 MYA
ZFYVE19,15,Mammalia: 310 MYA
C17orf49,15,Mammalia: 310 MYA
GRN,15,Mammalia: 310 MYA
IL7R,15,Mammalia: 310 MYA
CCDC196,15,Mammalia: 310 MYA
MSR1,15,Mammalia: 310 MYA
GLS2,15,Mammalia: 310 MYA
PHC3,15,Mammalia: 310 MYA
PCYT2,15,Mammalia: 310 MYA
TACC1,15,Mammalia: 310 MYA
CABYR,15,Mammalia: 310 MYA
CCHCR1,15,Mammalia: 310 MYA
MSR1,15,Mammalia: 310 MYA
NTAQ1,15,Mammalia: 310 MYA
CGREF1,15,Mammalia: 310 MYA
TAF15,15,Mammalia: 310 MYA
CHAC1,15,Mammalia: 310 MYA
PBXIP1,15,Mammalia: 310 MYA
C1orf185,15,Mammalia: 310 MYA
ARHGEF15,15,Mammalia: 310 MYA
GALNT14,15,Mammalia: 310 MYA
PRC1,15,Mammalia: 310 MYA
AMPD2,15,Mammalia: 310 MYA
ARMC2,15,Mammalia: 310 MYA
ACADM,15,Mammalia: 310 MYA
MS4A6A,15,Mammalia: 310 MYA
ERBB3,15,Mammalia: 310 MYA
NGRN,15,Mammalia: 310 MYA
PCDH15,15,Mammalia: 310 MYA
CEACAM1,15,Mammalia: 310 MYA
EML3,15,Mammalia: 310 MYA
LMBR1,15,Mammalia: 310 MYA
EML3,15,Mammalia: 310 MYA
FAXDC2,15,Mammalia: 310 MYA
TMX4,15,Mammalia: 310 MYA
PDE2A,15,Mammalia: 310 MYA
INO80C,15,Mammalia: 310 MYA
TRIM29,15,Mammalia: 310 MYA
LCOR,15,Mammalia: 310 MYA
IQCK,15,Mammalia: 310 MYA
CFAP157,15,Mammalia: 310 MYA
ACD,15,Mammalia: 310 MYA
ZFYVE19,15,Mammalia: 310 MYA
TTYH1,15,Mammalia: 310 MYA
IL11RA,16,Theria: 217 MYA
CDSN,16,Theria: 217 MYA
DMKN,16,Theria: 217 MYA
SFTA2,16,Theria: 217 MYA
CLEC4E,16,Theria: 217 MYA
ERMP1,16,Theria: 217 MYA
KIAA0319L,16,Theria: 217 MYA
ZNF655,16,Theria: 217 MYA
TRAF7,16,Theria: 217 MYA
CRHR1,16,Theria: 217 MYA
IL4,16,Theria: 217 MYA
ABCB8,16,Theria: 217 MYA
RUVBL2,16,Theria: 217 MYA
POLR2M,16,Theria: 217 MYA
TTC31,16,Theria: 217 MYA
CCNDBP1,16,Theria: 217 MYA
GHDC,16,Theria: 217 MYA
KIAA0319L,16,Theria: 217 MYA
ARHGAP28,16,Theria: 217 MYA
MCCC1,16,Theria: 217 MYA
AFMID,16,Theria: 217 MYA
PSME2,16,Theria: 217 MYA
GCSAML,16,Theria: 217 MYA
TNFSF12,16,Theria: 217 MYA
MCCC1,16,Theria: 217 MYA
DUSP16,16,Theria: 217 MYA
ZMYND10,16,Theria: 217 MYA
GYPA,16,Theria: 217 MYA
SSBP4,16,Theria: 217 MYA
GYPA,16,Theria: 217 MYA
MPIG6B,16,Theria: 217 MYA
PSEN1,16,Theria: 217 MYA
PASK,16,Theria: 217 MYA
FAM162A,16,Theria: 217 MYA
NA,16,Theria: 217 MYA
DHX30,16,Theria: 217 MYA
TPGS2,16,Theria: 217 MYA
TSN,16,Theria: 217 MYA
CEACAM19,16,Theria: 217 MYA
PTPRK,16,Theria: 217 MYA
DCUN1D5,16,Theria: 217 MYA
AQP7,16,Theria: 217 MYA
GYPA,16,Theria: 217 MYA
MED9,16,Theria: 217 MYA
SLC7A9,16,Theria: 217 MYA
MUC20,16,Theria: 217 MYA
PRKRA,16,Theria: 217 MYA
CORO7,16,Theria: 217 MYA
SLCO2B1,16,Theria: 217 MYA
ZNF714,16,Theria: 217 MYA
DMKN,16,Theria: 217 MYA
C1orf54,16,Theria: 217 MYA
MYO19,16,Theria: 217 MYA
C9orf57,16,Theria: 217 MYA
CORO7,16,Theria: 217 MYA
LRPPRC,16,Theria: 217 MYA
PTPRK,16,Theria: 217 MYA
CTSL,16,Theria: 217 MYA
ZNF142,16,Theria: 217 MYA
ADAR,16,Theria: 217 MYA
ANGPTL8,16,Theria: 217 MYA
LILRB1,16,Theria: 217 MYA
C1orf174,16,Theria: 217 MYA
KRBOX5,16,Theria: 217 MYA
PNPT1,16,Theria: 217 MYA
CORO7,16,Theria: 217 MYA
KCNJ16,16,Theria: 217 MYA
NTAN1,16,Theria: 217 MYA
SYT6,16,Theria: 217 MYA
PTCD3,16,Theria: 217 MYA
ODAPH,16,Theria: 217 MYA
EEF1D,16,Theria: 217 MYA
ATE1,16,Theria: 217 MYA
ARHGEF35,16,Theria: 217 MYA
YIPF3,16,Theria: 217 MYA
MPIG6B,16,Theria: 217 MYA
ZNF502,16,Theria: 217 MYA
ERMP1,16,Theria: 217 MYA
GGTA1,16,Theria: 217 MYA
TTR,16,Theria: 217 MYA
LARP7,16,Theria: 217 MYA
ARMCX2,16,Theria: 217 MYA
SLC40A1,16,Theria: 217 MYA
TMEM87A,16,Theria: 217 MYA
SLC25A40,16,Theria: 217 MYA
TULP3,16,Theria: 217 MYA
NA,16,Theria: 217 MYA
GON7,16,Theria: 217 MYA
PTPN2,16,Theria: 217 MYA
AQP7,16,Theria: 217 MYA
FCRLA,16,Theria: 217 MYA
ODF2,16,Theria: 217 MYA
ZNF875,16,Theria: 217 MYA
PLA2G4F,16,Theria: 217 MYA
LDAF1,16,Theria: 217 MYA
CDK2AP2,16,Theria: 217 MYA
PAEP,16,Theria: 217 MYA
AEBP1,16,Theria: 217 MYA
PDE2A,16,Theria: 217 MYA
MS4A7,16,Theria: 217 MYA
ARMCX2,16,Theria: 217 MYA
CDC27,16,Theria: 217 MYA
SCN2B,16,Theria: 217 MYA
ABCB8,16,Theria: 217 MYA
APOC2,16,Theria: 217 MYA
AFF3,16,Theria: 217 MYA
CCDC138,16,Theria: 217 MYA
C1orf141,16,Theria: 217 MYA
PPP4R4,16,Theria: 217 MYA
CAGE1,16,Theria: 217 MYA
MUC20,16,Theria: 217 MYA
STPG3,16,Theria: 217 MYA
DMKN,16,Theria: 217 MYA
TGFB1I1,16,Theria: 217 MYA
EIF2AK1,16,Theria: 217 MYA
SH2D6,16,Theria: 217 MYA
SLC50A1,16,Theria: 217 MYA
TTC32,16,Theria: 217 MYA
KRTCAP3,16,Theria: 217 MYA
DMKN,16,Theria: 217 MYA
DLST,16,Theria: 217 MYA
ANKZF1,16,Theria: 217 MYA
SECTM1,16,Theria: 217 MYA
HSBP1L1,16,Theria: 217 MYA
SLC39A11,16,Theria: 217 MYA
TMEM71,16,Theria: 217 MYA
S100PBP,16,Theria: 217 MYA
FAM220A,16,Theria: 217 MYA
AFMID,16,Theria: 217 MYA
ASH2L,16,Theria: 217 MYA
DBF4,16,Theria: 217 MYA
C1orf141,16,Theria: 217 MYA
KCTD19,16,Theria: 217 MYA
SPEM3,16,Theria: 217 MYA
USP24,16,Theria: 217 MYA
LRRC36,16,Theria: 217 MYA
TLR1,16,Theria: 217 MYA
SCAF11,16,Theria: 217 MYA
TMBIM1,16,Theria: 217 MYA
IRF1,16,Theria: 217 MYA
DMKN,16,Theria: 217 MYA
PGLYRP2,16,Theria: 217 MYA
ZNF730,16,Theria: 217 MYA
ALDH2,16,Theria: 217 MYA
ITGAL,16,Theria: 217 MYA
DUSP18,16,Theria: 217 MYA
ZNF467,16,Theria: 217 MYA
TRAF3IP2,16,Theria: 217 MYA
HNRNPA1,16,Theria: 217 MYA
CEACAM19,16,Theria: 217 MYA
CD44,16,Theria: 217 MYA
DNAJC14,16,Theria: 217 MYA
PRKAG1,16,Theria: 217 MYA
ACSM3,16,Theria: 217 MYA
GEMIN2,16,Theria: 217 MYA
ZNF320,16,Theria: 217 MYA
DMKN,16,Theria: 217 MYA
MPIG6B,16,Theria: 217 MYA
FCAR,16,Theria: 217 MYA
SPATA31F3,16,Theria: 217 MYA
